         3444116 function calls (3383436 primitive calls) in 2.837 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    20586    0.005    0.000    0.005    0.000 __init__.py:877(__getitem__)
    19530    0.005    0.000    0.006    0.000 scanner.py:325(unwind_indent)
        1    0.005    0.005    0.118    0.118 registry.py:595(_build_cache)
     8228    0.005    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
     2202    0.005    0.000    0.013    0.000 scanner.py:453(fetch_flow_collection_end)
       77    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
     2202    0.005    0.000    0.020    0.000 scanner.py:430(fetch_flow_collection_start)
     9288    0.004    0.000    0.004    0.000 {built-in method builtins.getattr}
     8284    0.004    0.000    0.017    0.000 registry.py:632(get_name)
    10044    0.004    0.000    0.004    0.000 {method 'replace' of 'str' objects}
     9229    0.004    0.000    0.004    0.000 scanner.py:38(__init__)
     8228    0.004    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
     7531    0.004    0.000    0.006    0.000 scanner.py:731(check_plain)
     7541    0.004    0.000    0.007    0.000 constructor.py:173(construct_scalar)
     7541    0.004    0.000    0.004    0.000 events.py:65(__init__)
    13679    0.004    0.000    0.004    0.000 tokens.py:3(__init__)
      611    0.004    0.000    0.095    0.000 util.py:583(from_string)
   845/89    0.004    0.000    0.019    0.000 sre_compile.py:64(_compile)
      639    0.003    0.000    0.087    0.000 <frozen importlib._bootstrap>:870(_find_spec)
     6605    0.003    0.000    0.100    0.000 parser.py:267(parse_flow_node)
    12362    0.003    0.000    0.004    0.000 util.py:410(__hash__)
     7541    0.003    0.000    0.003    0.000 tokens.py:98(__init__)
     1728    0.003    0.000    0.358    0.000 parser.py:381(parse_block_sequence_entry)
    11793    0.003    0.000    0.003    0.000 util.py:404(__getitem__)
     7541    0.003    0.000    0.003    0.000 nodes.py:27(__init__)
     3316    0.003    0.000    0.038    0.000 compat.py:29(tokenizer)
      988    0.003    0.000    0.033    0.000 registry.py:798(_get_root_units)
     3142    0.003    0.000    0.006    0.000 util.py:422(__eq__)
     5642    0.003    0.000    0.003    0.000 enum.py:515(__new__)
    13129    0.003    0.000    0.003    0.000 parser.py:114(get_event)
    14742    0.003    0.000    0.003    0.000 {built-in method builtins.min}
    11781    0.003    0.000    0.004    0.000 util.py:398(__iter__)
     1010    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
     1001    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     4960    0.003    0.000    0.003    0.000 re.py:324(_subx)
     2575    0.003    0.000    0.008    0.000 enum.py:801(__and__)
        1    0.003    0.003    0.003    0.003 {built-in method numpy.core.multiarray.matmul}
      505    0.003    0.000    0.121    0.000 <frozen importlib._bootstrap_external>:743(get_code)
    19437    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
     2652    0.003    0.000    0.032    0.000 constructor.py:129(<listcomp>)
     7354    0.003    0.000    0.003    0.000 sre_parse.py:232(__next)
    17555    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     1110    0.002    0.000    0.031    0.000 registry.py:702(_get_dimensionality)
      345    0.002    0.000    0.006    0.000 inspect.py:2095(_signature_from_function)
 1906/620    0.002    0.000    0.023    0.000 pint_eval.py:67(evaluate)
    648/6    0.002    0.000    0.771    0.129 <frozen importlib._bootstrap>:966(_find_and_load)
        1    0.002    0.002    1.055    1.055 phonopy.py:531(_extract_summary)
     2462    0.002    0.000    0.020    0.000 util.py:532(__init__)
        1    0.002    0.002    1.033    1.033 __init__.py:103(load)
     1355    0.002    0.000    0.235    0.000 parser.py:402(parse_indentless_sequence_entry)
      634    0.002    0.000    0.081    0.000 <frozen importlib._bootstrap_external>:1117(_get_spec)
     4739    0.002    0.000    0.004    0.000 util.py:642(__hash__)
      604    0.002    0.000    0.011    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
      487    0.002    0.000    0.004    0.000 definitions.py:44(from_string)
      392    0.002    0.000    0.070    0.000 definitions.py:236(from_string)
      620    0.002    0.000    0.021    0.000 util.py:762(string_preprocessor)
     5790    0.002    0.000    0.003    0.000 scanner.py:706(check_block_entry)
      620    0.002    0.000    0.004    0.000 tokenize.py:355(detect_encoding)
3118/1140    0.002    0.000    0.355    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
     3024    0.002    0.000    0.004    0.000 __init__.py:894(__contains__)
       96    0.002    0.000    0.070    0.001 _distn_infrastructure.py:1487(__init__)
      672    0.002    0.000    0.003    0.000 inspect.py:2714(__init__)
    604/5    0.002    0.000    0.770    0.154 <frozen importlib._bootstrap>:651(_load_unlocked)
     2202    0.002    0.000    0.065    0.000 parser.py:471(parse_flow_sequence_first_entry)
     1178    0.002    0.000    0.041    0.000 registry.py:1060(_dedup_candidates)
     5655    0.002    0.000    0.009    0.000 enum.py:265(__call__)
     1558    0.002    0.000    0.007    0.000 fromnumeric.py:1778(sum)
     1827    0.002    0.000    0.017    0.000 util.py:536(from_word)
      547    0.002    0.000    0.005    0.000 scanner.py:545(fetch_value)
     1065    0.002    0.000    0.004    0.000 registry.py:476(_define_single_adder)
      620    0.002    0.000    0.007    0.000 tokenize.py:464(tokenize)
     1001    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:78(acquire)
    646/6    0.002    0.000    0.771    0.128 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
     8667    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
    10333    0.002    0.000    0.002    0.000 resolver.py:91(descend_resolver)
  673/345    0.002    0.000    0.012    0.000 inspect.py:2176(_signature_from_callable)
        1    0.002    0.002    2.839    2.839 run_euphonic.py:1(<module>)
    17080    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
     2243    0.002    0.000    0.045    0.000 re.py:286(_compile)
     1001    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:103(release)
5304/2802    0.002    0.000    0.035    0.000 constructor.py:405(construct_yaml_seq)
    10333    0.002    0.000    0.002    0.000 resolver.py:114(ascend_resolver)
    12437    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     2792    0.002    0.000    0.002    0.000 events.py:22(__init__)
     1248    0.002    0.000    0.011    0.000 util.py:557(eval_token)
        9    0.002    0.000    0.002    0.000 {built-in method numpy.core.multiarray.dot}
      930    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
     7541    0.002    0.000    0.002    0.000 constructor.py:117(construct_scalar)
    10333    0.002    0.000    0.002    0.000 parser.py:107(peek_event)
       11    0.002    0.000    0.006    0.001 util.py:262(<dictcomp>)
     2268    0.002    0.000    0.007    0.000 util.py:656(__eq__)
 1256/509    0.002    0.000    0.002    0.000 sre_parse.py:173(getwidth)
     5977    0.002    0.000    0.004    0.000 sre_parse.py:253(get)
       16    0.002    0.000    0.003    0.000 enum.py:124(__new__)
     7326    0.001    0.000    0.002    0.000 _collections_abc.py:719(__iter__)
     2652    0.001    0.000    0.033    0.000 constructor.py:124(construct_sequence)
      599    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
      334    0.001    0.000    0.015    0.000 _util.py:269(getargspec_no_self)
      109    0.001    0.000    0.021    0.000 _distn_infrastructure.py:626(_construct_argparser)
        5    0.001    0.000    0.042    0.008 numpy_func.py:273(implementation)
     5771    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
        7    0.001    0.000    0.003    0.000 registry.py:956(_convert)
     6048    0.001    0.000    0.001    0.000 __init__.py:895(<genexpr>)
        1    0.001    0.001    0.003    0.003 util.py:409(_get_supercell_relative_idx)
      322    0.001    0.000    0.005    0.000 util.py:666(operate)
