Euphonic version: 0+unknown
         132710979 function calls (132465665 primitive calls) in 251.091 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   352421    0.274    0.000    0.461    0.000 _collections_abc.py:742(__iter__)
   601937    0.274    0.000    0.274    0.000 einsumfunc.py:1067(<dictcomp>)
   550330    0.274    0.000    0.274    0.000 numeric.py:1295(<listcomp>)
    50003    0.267    0.000    0.835    0.000 util.py:37(is_gamma)
   375426    0.262    0.000    0.450    0.000 util.py:798(__new__)
   153128    0.255    0.000    0.447    0.000 __init__.py:894(__contains__)
   225343    0.252    0.000    0.421    0.000 compat.py:49(_to_magnitude)
   279819    0.247    0.000    1.062    0.000 {built-in method builtins.any}
   175053    0.238    0.000    0.238    0.000 {built-in method numpy.core.multiarray.empty}
    74994    0.227    0.000    0.412    0.000 arrayprint.py:862(__call__)
   863120    0.225    0.000    0.225    0.000 {built-in method builtins.iter}
   550330    0.222    0.000    0.222    0.000 numeric.py:1293(<listcomp>)
   550330    0.221    0.000    0.221    0.000 numeric.py:1292(<listcomp>)
    50003    0.210    0.000    1.522    0.000 twodim_base.py:327(tri)
    50037    0.204    0.000    0.512    0.000 util.py:490(__truediv__)
   100064    0.194    0.000    1.290    0.000 registry.py:1358(_validate_and_extract)
   149989    0.194    0.000    0.857    0.000 fromnumeric.py:2021(all)
   125367    0.193    0.000    0.326    0.000 util.py:454(__copy__)
   550330    0.193    0.000    0.193    0.000 numeric.py:1301(<listcomp>)
    78415    0.192    0.000    1.486    0.000 compat.py:29(tokenizer)
   205128    0.191    0.000    0.191    0.000 re.py:324(_subx)
26332/25641    0.189    0.000    1.700    0.000 pint_eval.py:105(build_eval_tree)
   580613    0.187    0.000    0.187    0.000 {built-in method __new__ of type object at 0x2acf23ebc8e0}
   225280    0.185    0.000    0.185    0.000 einsumfunc.py:776(<listcomp>)
   100064    0.183    0.000    0.558    0.000 registry.py:1343(_is_multiplicative)
   100006    0.176    0.000    0.319    0.000 twodim_base.py:25(_min_int)
   550330    0.175    0.000    0.175    0.000 numeric.py:1300(<listcomp>)
    78529    0.174    0.000    0.174    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
    24998    0.174    0.000    0.206    0.000 util.py:381(<listcomp>)
    50006    0.172    0.000    4.320    0.000 crystal.py:102(_cell_volume)
    50011    0.170    0.000    0.290    0.000 linalg.py:138(_commonType)
   175113    0.160    0.000    0.624    0.000 fromnumeric.py:50(_wrapfunc)
   150460    0.159    0.000    0.159    0.000 {method 'mro' of 'type' objects}
    50018    0.159    0.000    0.433    0.000 util.py:479(__pow__)
    50039    0.157    0.000    6.848    0.000 quantity.py:643(to)
   150439    0.156    0.000    1.082    0.000 util.py:858(to_units_container)
   100064    0.154    0.000    0.972    0.000 registry.py:1361(<listcomp>)
    25641    0.153    0.000    1.143    0.000 util.py:762(string_preprocessor)
    76186    0.151    0.000    0.769    0.000 registry.py:343(UnitsContainer)
    25018    0.148    0.000    3.758    0.000 quantity.py:1626(__array_ufunc__)
   224983    0.144    0.000    0.884    0.000 {method 'all' of 'numpy.ndarray' objects}
    25641    0.143    0.000    0.506    0.000 tokenize.py:464(tokenize)
