         18900640 function calls (18699032 primitive calls) in 46.489 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    42613    0.009    0.000    0.009    0.000 {method 'rstrip' of 'str' objects}
 2930/425    0.009    0.000    0.025    0.000 registry.py:870(_get_root_units_recurse)
    50070    0.009    0.000    0.009    0.000 {built-in method _operator.index}
        2    0.008    0.004    2.603    1.301 __init__.py:103(load)
    25000    0.008    0.000    0.008    0.000 dynamical_matrix.py:143(is_nac)
    13210    0.008    0.000    0.241    0.000 parser.py:267(parse_flow_node)
    24998    0.008    0.000    0.070    0.000 _methods.py:28(_amin)
     7521    0.008    0.000    0.008    0.000 {method 'expandtabs' of 'str' objects}
     3456    0.008    0.000    0.910    0.000 parser.py:381(parse_block_sequence_entry)
        1    0.007    0.007    0.015    0.015 band_structure.py:498(<listcomp>)
      509    0.007    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
     5304    0.007    0.000    0.080    0.000 constructor.py:129(<listcomp>)
      323    0.007    0.000    0.013    0.000 doccer.py:128(indentcount_lines)
    15082    0.007    0.000    0.007    0.000 nodes.py:27(__init__)
32933/32932    0.007    0.000    0.008    0.000 {method 'join' of 'str' objects}
    25582    0.007    0.000    0.007    0.000 {method 'update' of 'dict' objects}
    27011    0.007    0.000    0.007    0.000 {built-in method _thread.get_ident}
    26258    0.007    0.000    0.007    0.000 parser.py:114(get_event)
    19619    0.007    0.000    0.007    0.000 _weakrefset.py:70(__contains__)
     5476    0.007    0.000    0.007    0.000 {built-in method __new__ of type object at 0x2b226aa608e0}
 1310/633    0.006    0.000    0.051    0.000 pint_eval.py:105(build_eval_tree)
       78    0.006    0.000    0.006    0.000 {built-in method posix.listdir}
    16963    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
    28161    0.006    0.000    0.006    0.000 {method 'strip' of 'str' objects}
   509/96    0.006    0.000    0.017    0.000 sre_parse.py:470(_parse)
