         20324353 function calls (20122747 primitive calls) in 44.836 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    50154    0.036    0.000    0.146    0.000 fromnumeric.py:50(_wrapfunc)
    75000    0.035    0.000    0.035    0.000 dynamical_matrix.py:177(dynamical_matrix)
       17    0.035    0.002    0.035    0.002 {built-in method numpy.core.multiarray.c_einsum}
    19486    0.035    0.000    0.072    0.000 scanner.py:295(save_possible_simple_key)
   100092    0.035    0.000    0.055    0.000 numeric.py:1506(<genexpr>)
        1    0.035    0.035    2.884    2.884 util.py:138(<listcomp>)
  5304/24    0.035    0.000    2.195    0.091 composer.py:99(compose_sequence_node)
50000/25000    0.035    0.000    0.037    0.000 npyio.py:966(pack_items)
    74994    0.034    0.000    0.034    0.000 {built-in method math.floor}
    25154    0.034    0.000    0.035    0.000 {built-in method builtins.all}
   102531    0.034    0.000    0.034    0.000 {method 'split' of 'str' objects}
    42442    0.034    0.000    0.100    0.000 scanner.py:135(get_token)
    24999    0.032    0.000    0.032    0.000 {built-in method builtins.locals}
   100005    0.031    0.000    0.031    0.000 {method 'upper' of 'str' objects}
    20666    0.031    0.000    0.073    0.000 constructor.py:67(construct_object)
   175012    0.029    0.000    0.029    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
    25112    0.029    0.000    0.147    0.000 fromnumeric.py:1427(ravel)
    49998    0.028    0.000    0.028    0.000 {built-in method numpy.core.multiarray.empty_like}
    15082    0.028    0.000    0.078    0.000 composer.py:88(compose_scalar_node)
    24998    0.027    0.000    2.850    0.000 arrayprint.py:1358(array_str)
   129531    0.027    0.000    0.027    0.000 {method 'pop' of 'dict' objects}
    24998    0.027    0.000    0.089    0.000 fromnumeric.py:2323(amin)
    51938    0.027    0.000    0.754    0.000 _methods.py:31(_sum)
    15062    0.027    0.000    0.061    0.000 scanner.py:1311(scan_plain_spaces)
    36884    0.026    0.000    0.030    0.000 reader.py:94(prefix)
    25005    0.025    0.000    0.119    0.000 fromnumeric.py:163(reshape)
    25001    0.024    0.000    0.055    0.000 npyio.py:982(split_line)
1221/1215    0.024    0.000    0.060    0.000 {built-in method builtins.__build_class__}
    20666    0.023    0.000    0.042    0.000 resolver.py:143(resolve)
    45186    0.023    0.000    0.045    0.000 scanner.py:1416(scan_line_break)
    49996    0.023    0.000    0.023    0.000 numeric.py:1378(<dictcomp>)
    25064    0.022    0.000    0.022    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    99992    0.021    0.000    0.029    0.000 arrayprint.py:838(<genexpr>)
    25000    0.021    0.000    0.071    0.000 band_structure.py:767(_set_initial_point)
    25013    0.021    0.000    0.070    0.000 fromnumeric.py:529(transpose)
    50072    0.020    0.000    0.020    0.000 {built-in method numpy.core.multiarray.normalize_axis_index}
    17630    0.020    0.000    0.020    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
     2545    0.020    0.000    0.042    0.000 registry.py:1030(_parse_unit_name)
    24998    0.020    0.000    0.020    0.000 arrayprint.py:72(<dictcomp>)
    24998    0.019    0.000    0.776    0.000 arrayprint.py:639(_formatArray)
     8806    0.019    0.000    0.058    0.000 scanner.py:470(fetch_flow_entry)
   158012    0.019    0.000    0.019    0.000 {method 'startswith' of 'str' objects}
     4777    0.019    0.000    0.229    0.000 {built-in method builtins.any}
       13    0.019    0.001    0.243    0.019 numpy_func.py:273(implementation)
      318    0.019    0.000    0.055    0.000 doccer.py:12(docformat)
      509    0.018    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:830(get_data)
    82528    0.018    0.000    0.018    0.000 {method 'items' of 'dict' objects}
    25000    0.018    0.000    0.061    0.000 npyio.py:1019(<listcomp>)
    99992    0.017    0.000    0.022    0.000 arrayprint.py:839(<genexpr>)
        1    0.017    0.017    0.028    0.028 force_constants.py:1073(_calculate_supercell_images)
    15062    0.016    0.000    0.582    0.000 scanner.py:668(fetch_plain)
    13440    0.016    0.000    0.034    0.000 constructor.py:270(construct_yaml_float)
     5696    0.015    0.000    0.021    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
    25142    0.015    0.000    0.015    0.000 {method 'copy' of 'dict' objects}
    69873    0.015    0.000    0.015    0.000 {method 'pop' of 'list' objects}
     5266    0.015    0.000    0.039    0.000 scanner.py:484(fetch_block_entry)
    93/57    0.014    0.000    0.080    0.001 {built-in method _imp.exec_dynamic}
