Euphonic version: 0+unknown
         1604072 function calls (1559110 primitive calls) in 2.781 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 signaltools.py:4(<module>)
        1    0.000    0.000    0.000    0.000 irreps.py:35(<module>)
       29    0.000    0.000    0.000    0.000 fromnumeric.py:50(_wrapfunc)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
       19    0.000    0.000    0.000    0.000 systems.py:144(add_groups)
       69    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       98    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
        1    0.000    0.000    0.006    0.006 __init__.py:41(<module>)
        1    0.000    0.000    0.002    0.002 crystal.py:76(reciprocal_cell)
        1    0.000    0.000    0.075    0.075 api_phonopy.py:35(<module>)
       99    0.000    0.000    0.000    0.000 ipaddress.py:1883(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       86    0.000    0.000    0.000    0.000 typing.py:518(_get_type_vars)
       70    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
      329    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       16    0.000    0.000    0.000    0.000 enum.py:114(__prepare__)
       19    0.000    0.000    0.000    0.000 sre_compile.py:393(_generate_overlap_table)
       10    0.000    0.000    0.000    0.000 getlimits.py:71(<lambda>)
        2    0.000    0.000    0.015    0.007 _compat.py:1(<module>)
        1    0.000    0.000    0.015    0.015 __init__.py:220(<module>)
       83    0.000    0.000    0.000    0.000 typing.py:1039(_abc_negative_cache_version)
       19    0.000    0.000    0.000    0.000 nosetester.py:157(__init__)
        9    0.000    0.000    0.001    0.000 typing.py:790(__getitem__)
       54    0.000    0.000    0.000    0.000 typing.py:1047(_get_type_vars)
        1    0.000    0.000    0.000    0.000 __init__.py:653(<listcomp>)
        2    0.000    0.000    0.000    0.000 util.py:86(get_all_origins)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        8    0.000    0.000    0.000    0.000 sre_parse.py:876(parse_template)
        2    0.000    0.000    0.029    0.014 __init__.py:45(<module>)
      353    0.000    0.000    0.000    0.000 util.py:299(__missing__)
       17    0.000    0.000    0.000    0.000 systems.py:48(__init__)
        1    0.000    0.000    0.026    0.026 __init__.py:2(<module>)
       68    0.000    0.000    0.000    0.000 ipaddress.py:1251(__init__)
       10    0.000    0.000    0.001    0.000 enum.py:765(_create_pseudo_member_)
       43    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
        5    0.000    0.000    0.030    0.006 numpy_func.py:61(_get_first_input_units)
        1    0.000    0.000    0.001    0.001 blas.py:184(<module>)
       59    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
    34/16    0.000    0.000    0.001    0.000 {built-in method builtins.format}
        1    0.000    0.000    0.053    0.053 utils.py:4(<module>)
        1    0.000    0.000    0.305    0.305 npyio.py:765(loadtxt)
        1    0.000    0.000    0.001    0.001 optimize.py:17(<module>)
        1    0.000    0.000    0.022    0.022 force_constants.py:976(_find_acoustic_modes)
        1    0.000    0.000    0.008    0.008 util.py:9(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
      189    0.000    0.000    0.000    0.000 {built-in method _operator.sub}
       17    0.000    0.000    0.000    0.000 getlimits.py:376(__new__)
        1    0.000    0.000    0.000    0.000 core.py:2700(MaskedArray)
       10    0.000    0.000    0.001    0.000 __init__.py:448(children)
        1    0.000    0.000    0.351    0.351 registry.py:1893(_after_init)
        1    0.000    0.000    0.013    0.013 registry.py:34(<module>)
      188    0.000    0.000    0.000    0.000 numpy_func.py:222(decorator)
       57    0.000    0.000    0.000    0.000 systems.py:109(iter_used_groups)
       20    0.000    0.000    0.000    0.000 validate.py:48(<genexpr>)
      166    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
       19    0.000    0.000    0.000    0.000 nosetester.py:554(_numpy_tester)
       34    0.000    0.000    0.000    0.000 definitions.py:119(is_multiplicative)
        1    0.000    0.000    0.000    0.000 arrayprint.py:5(<module>)
       43    0.000    0.000    0.001    0.000 core.py:144(get_object_signature)
       62    0.000    0.000    0.000    0.000 typing.py:866(_make_subclasshook)
        1    0.000    0.000    0.000    0.000 basic.py:754(erfinv)
        1    0.000    0.000    0.019    0.019 orthogonal.py:72(<module>)
        1    0.000    0.000    0.010    0.010 __init__.py:127(<module>)
       55    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.340    0.340 __init__.py:12(<module>)
       11    0.000    0.000    0.000    0.000 decorator.py:151(update)
      408    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        2    0.000    0.000    0.000    0.000 getlimits.py:409(_init)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:331(prep_simple)
        1    0.000    0.000    0.025    0.025 __init__.py:89(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:286(_add_types)
        1    0.000    0.000    0.004    0.004 pickle.py:24(<module>)
        1    0.000    0.000    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.021    0.021 basic.py:5(<module>)
        1    0.000    0.000    0.035    0.035 __init__.py:172(<module>)
       66    0.000    0.000    0.000    0.000 weakref.py:334(__new__)
        2    0.000    0.000    0.000    0.000 common.py:1(<module>)
       15    0.000    0.000    0.035    0.002 registry.py:1925(_parse_group)
        1    0.000    0.000    0.021    0.021 __init__.py:110(<module>)
        1    0.000    0.000    0.001    0.001 _fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1842(frechet_l_gen)
        1    0.000    0.000    0.013    0.013 client.py:69(<module>)
       60    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.002    0.002 parse.py:28(<module>)
        2    0.000    0.000    0.000    0.000 numeric.py:254(full)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.004    0.004 filter_design.py:2(<module>)
      222    0.000    0.000    0.000    0.000 typing.py:975(<genexpr>)
        1    0.000    0.000    0.003    0.003 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        4    0.000    0.000    0.087    0.022 __init__.py:35(<module>)
        6    0.000    0.000    0.000    0.000 posixpath.py:331(normpath)
        8    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
      205    0.000    0.000    0.000    0.000 enum.py:592(name)
        2    0.000    0.000    0.014    0.007 utils.py:5(<module>)
        1    0.000    0.000    0.225    0.225 compat.py:9(<module>)
       23    0.000    0.000    0.000    0.000 numerictypes.py:217(_evalname)
        8    0.000    0.000    0.000    0.000 einsumfunc.py:45(_find_contraction)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        8    0.000    0.000    0.004    0.000 registry.py:1401(_convert)
        1    0.000    0.000    0.168    0.168 registry.py:1559(_build_cache)
        5    0.000    0.000    0.000    0.000 unit.py:177(__mul__)
        1    0.000    0.000    0.005    0.005 iterative.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:352(<listcomp>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:158(_split_optional_netmask)
      107    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
       45    0.000    0.000    0.000    0.000 functools.py:74(wraps)
       62    0.000    0.000    0.000    0.000 compat.py:178(is_upcast_type)
        1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
       26    0.000    0.000    0.001    0.000 core.py:6547(getdoc)
        1    0.000    0.000    0.038    0.038 quantity.py:7(<module>)
       16    0.000    0.000    0.000    0.000 registry.py:1361(<listcomp>)
        1    0.000    0.000    0.001    0.001 arpack.py:7(<module>)
       15    0.000    0.000    0.000    0.000 force_constants.py:123(__setattr__)
        2    0.000    0.000    0.011    0.006 __init__.py:15(<module>)
       27    0.000    0.000    0.000    0.000 core.py:912(__init__)
       61    0.000    0.000    0.000    0.000 util.py:954(__new__)
        5    0.000    0.000    0.029    0.006 numpy_func.py:98(convert_to_consistent_units)
       35    0.000    0.000    0.000    0.000 _policybase.py:293(header_source_parse)
        1    0.000    0.000    0.001    0.001 matfuncs.py:5(<module>)
        1    0.000    0.000    0.007    0.007 _minimize.py:8(<module>)
        1    0.000    0.000    0.005    0.005 context.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        1    0.000    0.000    0.011    0.011 index_tricks.py:1(<module>)
       26    0.000    0.000    0.000    0.000 numerictypes.py:699(issubdtype)
        1    0.000    0.000    0.003    0.003 __init__.py:74(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:88(<module>)
        1    0.000    0.000    0.002    0.002 reduction.py:10(<module>)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.001    0.001 force_constants.py:50(__init__)
      148    0.000    0.000    0.000    0.000 {built-in method _operator.iadd}
        1    0.000    0.000    0.009    0.009 pathlib.py:1(<module>)
       72    0.000    0.000    0.000    0.000 utils.py:69(__init__)
       30    0.000    0.000    0.000    0.000 util.py:990(__new__)
        9    0.000    0.000    0.000    0.000 typing.py:498(__init__)
        1    0.000    0.000    0.003    0.003 constructor.py:3(<module>)
        1    0.000    0.000    0.004    0.004 ElementTree.py:34(<module>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1613(_make_netmask)
       82    0.000    0.000    0.000    0.000 enum.py:820(_high_bit)
        1    0.000    0.000    0.022    0.022 _internal.py:6(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:121(<listcomp>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:778(_construct_lookups)
        1    0.000    0.000    0.000    0.000 pickle.py:986(_Unpickler)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
       83    0.000    0.000    0.000    0.000 typing.py:1107(<genexpr>)
       16    0.000    0.000    0.001    0.000 unit.py:75(__format__)
        1    0.000    0.000    0.074    0.074 __init__.py:86(<module>)
        1    0.000    0.000    0.037    0.037 ltisys.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1738(frechet_r_gen)
        2    0.000    0.000    0.003    0.001 io.py:70(_process_dict)
        1    0.000    0.000    0.021    0.021 loader.py:2(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
       30    0.000    0.000    0.000    0.000 getlimits.py:26(_fr1)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        6    0.000    0.000    0.000    0.000 util.py:463(__mul__)
       69    0.000    0.000    0.000    0.000 typing.py:646(<genexpr>)
        1    0.000    0.000    0.002    0.002 basic.py:7(<module>)
        1    0.000    0.000    0.003    0.003 __init__.py:134(<module>)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1735(_parse_hextet)
        2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
      225    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       13    0.000    0.000    0.000    0.000 contextlib.py:129(contextmanager)
        8    0.000    0.000    0.000    0.000 sre_compile.py:381(_bytes_to_codes)
        1    0.000    0.000    0.004    0.004 decoder.py:2(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.zeros}
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.001    0.001 argparse.py:62(<module>)
       73    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 ast.py:26(<module>)
       44    0.000    0.000    0.000    0.000 numpy_func.py:706(implement_consistent_units_by_argument)
       16    0.000    0.000    0.000    0.000 registry.py:1343(_is_multiplicative)
       10    0.000    0.000    0.000    0.000 __init__.py:493(__init__)
        1    0.000    0.000    0.005    0.005 parser.py:60(parsestr)
        1    0.000    0.000    0.000    0.000 __init__.py:316(<listcomp>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:607(__init__)
       16    0.000    0.000    0.000    0.000 enum.py:65(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:107(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        8    0.000    0.000    0.000    0.000 einsumfunc.py:265(_can_dot)
        2    0.000    0.000    0.000    0.000 core.py:2928(__array_finalize__)
       10    0.000    0.000    0.006    0.001 quantity.py:605(_convert_magnitude_not_inplace)
        4    0.000    0.000    0.000    0.000 quantity.py:1169(_mul_div)
       19    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        8    0.000    0.000    0.000    0.000 nonlin.py:218(_set_doc)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        1    0.000    0.000    0.000    0.000 representer.py:2(<module>)
      161    0.000    0.000    0.000    0.000 enum.py:628(<lambda>)
        1    0.000    0.000    0.000    0.000 pickle.py:181(<listcomp>)
        1    0.000    0.000    0.011    0.011 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x2b1f199a5158}
       25    0.000    0.000    0.000    0.000 typing.py:168(__new__)
        7    0.000    0.000    0.022    0.003 registry.py:1510(_parse_context)
        1    0.000    0.000    0.000    0.000 _py3.py:1(<module>)
        9    0.000    0.000    0.002    0.000 decorator.py:224(decorate)
        1    0.000    0.000    0.019    0.019 vasp.py:35(<module>)
        1    0.000    0.000    0.003    0.003 file_IO.py:35(<module>)
        2    0.000    0.000    0.002    0.001 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       58    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 function_base.py:4908(insert)
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        2    0.000    0.000    0.003    0.002 util.py:1(<module>)
        2    0.000    0.000    0.000    0.000 run_euphonic.py:17(end_timer)
       28    0.000    0.000    0.001    0.000 definitions.py:246(<genexpr>)
       28    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 numerictypes.py:444(_add_array_type)
        1    0.000    0.000    0.032    0.032 hashlib.py:54(<module>)
       20    0.000    0.000    0.000    0.000 formatting.py:19(_join)
        1    0.000    0.000    0.004    0.004 dis.py:1(<module>)
        1    0.000    0.000    0.006    0.006 minpack.py:1(<module>)
        1    0.000    0.000    0.005    0.005 filters.py:31(<module>)
        1    0.000    0.000    0.007    0.007 resolver.py:2(<module>)
        1    0.000    0.000    0.002    0.002 ipaddress.py:9(<module>)
        1    0.000    0.000    0.236    0.236 definitions.py:9(<module>)
       78    0.000    0.000    0.000    0.000 _internal.py:722(<genexpr>)
        1    0.000    0.000    0.003    0.003 lzma.py:9(<module>)
        1    0.000    0.000    0.003    0.003 ivp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:88(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        5    0.000    0.000    0.000    0.000 message.py:462(get)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
       25    0.000    0.000    0.002    0.000 doccer.py:173(decorate)
        1    0.000    0.000    0.002    0.002 crystal.py:30(__init__)
        7    0.000    0.000    0.000    0.000 qpoint_phonon_modes.py:80(__setattr__)
       59    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
       63    0.000    0.000    0.000    0.000 context.py:28(_expression_to_function)
        8    0.000    0.000    0.000    0.000 context.py:336(graph)
       11    0.000    0.000    0.000    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 numerictypes.py:452(_set_array_types)
       48    0.000    0.000    0.000    0.000 einsumfunc.py:16(_compute_size_by_dict)
        1    0.000    0.000    0.037    0.037 tempfile.py:24(<module>)
       14    0.000    0.000    0.004    0.000 hashlib.py:116(__get_openssl_constructor)
        3    0.000    0.000    0.000    0.000 quantity.py:1431(__pow__)
       10    0.000    0.000    0.001    0.000 registry.py:1079(parse_units)
        2    0.000    0.000    0.000    0.000 _py3.py:65(read_binary)
        1    0.000    0.000    0.000    0.000 _numpy_compat.py:3(<module>)
        1    0.000    0.000    0.002    0.002 least_squares.py:1(<module>)
       45    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       16    0.000    0.000    0.000    0.000 enum.py:310(__getattr__)
       38    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.normalize_axis_index}
       52    0.000    0.000    0.000    0.000 numerictypes.py:631(issubclass_)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:37(_wrapit)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
       29    0.000    0.000    0.000    0.000 typing.py:654(_check_generic)
      118    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       36    0.000    0.000    0.000    0.000 validate.py:42(<genexpr>)
       29    0.000    0.000    0.000    0.000 validate.py:54(_check_unit_conversion)
        9    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       43    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.001    0.001 basic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:489(StringConverter)
        1    0.000    0.000    0.001    0.001 polynomial.py:56(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
       16    0.000    0.000    0.001    0.000 util.py:448(__format__)
       12    0.000    0.000    0.000    0.000 util.py:726(__rtruediv__)
       16    0.000    0.000    0.000    0.000 formatting.py:244(_parse_spec)
       83    0.000    0.000    0.000    0.000 typing.py:984(<genexpr>)
        1    0.000    0.000    0.007    0.007 version.py:4(<module>)
        5    0.000    0.000    0.001    0.000 registry.py:292(__getattr__)
        1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
        1    0.000    0.000    0.001    0.001 _ode.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
       14    0.000    0.000    0.000    0.000 validate.py:156(_get_dtype)
      102    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        6    0.000    0.000    0.000    0.000 posixpath.py:75(join)
        7    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.seterrobj}
        1    0.000    0.000    0.001    0.001 ntpath.py:6(<module>)
       28    0.000    0.000    0.000    0.000 numeric.py:424(asarray)
        1    0.000    0.000    0.000    0.000 hermite.py:59(<module>)
       26    0.000    0.000    0.001    0.000 core.py:6542(__init__)
       14    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 compressed.py:1(<module>)
        1    0.000    0.000    0.001    0.001 decorator.py:33(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:170(<listcomp>)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1075(_make_netmask)
        8    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       60    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        1    0.000    0.000    0.151    0.151 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.arange}
        1    0.000    0.000    0.001    0.001 bdf.py:1(<module>)
        1    0.000    0.000    0.004    0.004 polynomial.py:4(<module>)
       18    0.000    0.000    0.000    0.000 core.py:988(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:2235(IO)
       10    0.000    0.000    0.058    0.006 numpy_func.py:41(_is_sequence_with_quantity_elements)
        1    0.000    0.000    0.000    0.000 registry.py:1906(<listcomp>)
       10    0.000    0.000    0.000    0.000 __init__.py:441(__init__)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.023    0.023 _policybase.py:4(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        3    0.000    0.000    0.005    0.002 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 mstats.py:90(<module>)
       13    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
       50    0.000    0.000    0.000    0.000 enum.py:179(<genexpr>)
       13    0.000    0.000    0.000    0.000 function_base.py:213(iterable)
        4    0.000    0.000    0.000    0.000 function_base.py:2230(trim_zeros)
        7    0.000    0.000    0.000    0.000 context.py:87(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:51(parse_parts)
        4    0.000    0.000    0.000    0.000 __init__.py:484(cast)
        1    0.000    0.000    0.000    0.000 numerictypes.py:380(_set_up_aliases)
        6    0.000    0.000    0.000    0.000 numeric.py:2460(seterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2889(<listcomp>)
        5    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 babel_names.py:7(<module>)
       12    0.000    0.000    0.000    0.000 quantity.py:1921(<listcomp>)
        1    0.000    0.000    0.000    0.000 registry.py:1643(enable_contexts)
       19    0.000    0.000    0.000    0.000 systems.py:118(is_used_group)
        1    0.000    0.000    0.007    0.007 header.py:5(<module>)
        1    0.000    0.000    0.002    0.002 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 six.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:52(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:2(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
       72    0.000    0.000    0.000    0.000 numerictypes.py:128(english_lower)
        1    0.000    0.000    0.000    0.000 numerictypes.py:339(_add_integer_aliases)
       30    0.000    0.000    0.000    0.000 getlimits.py:70(<lambda>)
        1    0.000    0.000    0.087    0.087 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
       22    0.000    0.000    0.000    0.000 util.py:348(copy)
      108    0.000    0.000    0.000    0.000 typing.py:1096(__hash__)
       10    0.000    0.000    0.029    0.003 numpy_func.py:73(convert_arg)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
      102    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2266(_IPv6Constants)
       47    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        4    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_construct_char_code_lookup)
       52    0.000    0.000    0.000    0.000 numeric.py:1506(<genexpr>)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 _linprog_ip.py:3(<module>)
        1    0.000    0.000    0.001    0.001 fftpack.py:32(<module>)
       30    0.000    0.000    0.000    0.000 util.py:980(block_iter)
        1    0.000    0.000    0.000    0.000 formatting.py:9(<module>)
        7    0.000    0.000    0.000    0.000 quantity.py:107(wrapped)
       52    0.000    0.000    0.000    0.000 quantity.py:179(force_ndarray)
       93    0.000    0.000    0.000    0.000 typing.py:139(__init__)
        9    0.000    0.000    0.000    0.000 typing.py:805(_subs_tree)
        1    0.000    0.000    0.000    0.000 registry.py:187(__init__)
        1    0.000    0.000    0.002    0.002 charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:205(<listcomp>)
        1    0.000    0.000    0.004    0.004 csr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 decorator.py:239(decorator)
        1    0.000    0.000    0.001    0.001 measurements.py:31(<module>)
        1    0.000    0.000    0.000    0.000 units.py:35(<module>)
      102    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:476(_prefix_from_prefix_string)
        2    0.000    0.000    0.001    0.001 io.py:1(<module>)
        2    0.000    0.000    0.002    0.001 band_structure.py:35(<module>)
        4    0.000    0.000    0.001    0.000 warnings.py:119(filterwarnings)
       10    0.000    0.000    0.000    0.000 sre_parse.py:257(getwhile)
        1    0.000    0.000    0.006    0.006 __init__.py:97(<module>)
        1    0.000    0.000    0.001    0.001 pathlib.py:1190(read_text)
        4    0.000    0.000    0.000    0.000 parse.py:394(urlsplit)
        9    0.000    0.000    0.000    0.000 fromnumeric.py:382(repeat)
        2    0.000    0.000    0.000    0.000 getlimits.py:251(_get_machar)
        1    0.000    0.000    0.000    0.000 case.py:341(TestCase)
       72    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        7    0.000    0.000    0.000    0.000 nonlin.py:1503(<listcomp>)
        4    0.000    0.000    0.000    0.000 polynomial.py:1076(__init__)
       14    0.000    0.000    0.000    0.000 typing.py:206(__new__)
       54    0.000    0.000    0.000    0.000 typing.py:651(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:668(_tp_cache)
        7    0.000    0.000    0.008    0.001 registry.py:1928(_parse_system)
        3    0.000    0.000    0.000    0.000 zipfile.py:1060(__init__)
        1    0.000    0.000    0.002    0.002 csv.py:4(<module>)
        1    0.000    0.000    0.004    0.004 configparser.py:139(<module>)
       35    0.000    0.000    0.000    0.000 message.py:479(set_raw)
        1    0.000    0.000    0.003    0.003 message.py:5(<module>)
        1    0.000    0.000    0.364    0.364 spectra.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compressed.py:22(_cs_matrix)
       18    0.000    0.000    0.000    0.000 data.py:125(_create_method)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.010    0.010 _root.py:7(<module>)
        1    0.000    0.000    0.001    0.001 trf.py:95(<module>)
        1    0.000    0.000    0.000    0.000 pseudo_diffs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:427(rv_frozen)
       10    0.000    0.000    0.000    0.000 _multivariate.py:184(__init__)
      102    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:553(__eq__)
        6    0.000    0.000    0.000    0.000 warnings.py:159(_add_filter)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:602(PurePath)
       10    0.000    0.000    0.000    0.000 getlimits.py:18(_fr0)
       36    0.000    0.000    0.000    0.000 getlimits.py:69(<lambda>)
       19    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        5    0.000    0.000    0.000    0.000 util.py:479(__pow__)
        5    0.000    0.000    0.000    0.000 util.py:914(getattr_maybe_raise)
       52    0.000    0.000    0.000    0.000 quantity.py:183(force_ndarray_like)
       77    0.000    0.000    0.000    0.000 typing.py:931(<genexpr>)
        1    0.000    0.000    0.000    0.000 registry.py:142(BaseRegistry)
        7    0.000    0.000    0.000    0.000 systems.py:335(add_groups)
